@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute landmarks-1 numeric
@attribute landmarks-2 numeric
@attribute landmarks-3 numeric
@attribute landmarks-4 numeric
@attribute landmarks-5 numeric
@attribute landmarks-6 numeric
@attribute landmarks-7 numeric
@attribute landmarks-8 numeric
@attribute landmarks-9 numeric
@attribute landmarks-10 numeric
@attribute landmarks-11 numeric
@attribute landmarks-12 numeric
@attribute landmarks-13 numeric
@attribute landmarks-14 numeric
@attribute landmarks-15 numeric
@attribute landmarks-16 numeric
@attribute landmarks-17 numeric
@attribute landmarks-18 numeric
@attribute landmarks-19 numeric
@attribute landmarks-20 numeric
@attribute landmarks-21 numeric
@attribute landmarks-22 numeric
@attribute landmarks-23 numeric
@attribute landmarks-24 numeric
@attribute landmarks-25 numeric
@attribute landmarks-26 numeric
@attribute landmarks-27 numeric
@attribute landmarks-28 numeric
@attribute landmarks-29 numeric
@attribute landmarks-30 numeric
@attribute landmarks-31 numeric
@attribute landmarks-32 numeric
@attribute landmarks-33 numeric
@attribute landmarks-34 numeric
@attribute landmarks-35 numeric
@attribute landmarks-36 numeric
@attribute landmarks-37 numeric
@attribute landmarks-38 numeric
@attribute landmarks-39 numeric
@attribute landmarks-40 numeric
@attribute landmarks-41 numeric
@attribute landmarks-42 numeric
@attribute landmarks-43 numeric
@attribute landmarks-44 numeric
@attribute landmarks-45 numeric
@attribute landmarks-46 numeric
@attribute landmarks-47 numeric
@attribute landmarks-48 numeric
@attribute landmarks-49 numeric
@attribute landmarks-50 numeric
@attribute landmarks-51 numeric
@attribute landmarks-52 numeric
@attribute landmarks-53 numeric
@attribute landmarks-54 numeric
@attribute landmarks-55 numeric
@attribute landmarks-56 numeric
@attribute landmarks-57 numeric
@attribute landmarks-58 numeric
@attribute landmarks-59 numeric
@attribute landmarks-60 numeric
@attribute landmarks-61 numeric
@attribute landmarks-62 numeric
@attribute landmarks-63 numeric
@attribute outputs-1 numeric

@data
105,'2021/06/23 12:55:55:530',3,636.533325,401.421722,-0.000999,559.848877,375.906067,-4.871789,501.62442,320.50943,-6.534205,462.690155,262.616058,-8.850843,431.45047,220.280197,-11.282759,548.65332,218.24884,2.935959,531.910706,145.968124,3.190388,522.604309,99.066116,2.1137,514.642822,60.150639,0.376879,596.642029,203.059525,1.604431,581.151611,122.368843,2.716484,570.395203,67.886971,0.669009,561.541138,27.363413,-1.437669,642.305664,204.778305,-1.147051,635.459167,129.402039,-1.78011,629.641907,78.375961,-4.003288,623.127686,40.022038,-5.887729,687.496948,221.249084,-4.851517,694.750366,162.215805,-6.656827,699.019409,122.102364,-8.372019,700.878723,85.014725,-9.539341,1
106,'2021/06/23 12:55:55:533',3,636.887085,400.733978,-0.001017,561.110901,375.262421,-4.911542,502.865845,320.201599,-6.615681,463.614563,263.08905,-8.955084,431.923309,221.846466,-11.407333,549.354553,217.334183,2.910014,532.522522,145.158325,3.17932,523.114502,98.194603,2.149274,515.046997,59.129578,0.464723,597.321533,202.167755,1.664458,581.920593,121.665627,2.817422,571.061707,67.238792,0.853146,562.063782,26.842916,-1.175986,642.883972,203.930038,-1.001822,636.120239,128.666199,-1.55585,630.060059,77.528572,-3.645015,623.276062,39.130978,-5.413764,688.072021,220.536697,-4.627073,694.931458,161.509262,-6.361774,698.750366,121.256233,-7.985764,700.146118,84.096558,-9.062307,1
107,'2021/06/23 12:55:55:964',3,637.159729,399.618347,-0.001004,561.429565,374.093445,-5.140774,503.402832,320.051788,-6.940134,464.446991,263.846954,-9.327545,432.970184,222.894714,-11.816855,549.265015,216.975937,2.68082,532.782104,144.820175,2.824871,523.677063,97.638718,1.73178,516.066895,58.514294,0.044579,597.29895,201.996796,1.522414,581.831665,121.606827,2.574222,570.926758,66.922928,0.481944,561.854431,26.20266,-1.655653,642.981506,203.652756,-1.072753,635.954102,128.50853,-1.800344,629.523376,77.347664,-4.137614,622.439697,38.988586,-6.061348,688.284668,219.646454,-4.626468,694.911926,160.568298,-6.5024,698.397339,120.04126,-8.280618,699.354126,82.76915,-9.485773,1
108,'2021/06/23 12:55:55:966',3,635.192749,401.086975,-0.001008,559.29718,375.68866,-4.80687,501.704102,321.131653,-6.421596,463.211365,264.009491,-8.675716,431.912048,222.179947,-11.051001,548.803833,218.427689,3.041645,532.577515,146.376724,3.353243,523.576599,99.416084,2.32401,515.75769,60.39867,0.634331,596.838379,203.162354,1.749849,581.265137,122.617729,2.90024,570.264343,67.95089,0.854666,561.014099,27.297186,-1.241977,642.620361,204.756271,-0.94291,635.479126,129.225311,-1.558191,629.143188,78.066437,-3.804186,622.144409,39.720207,-5.679746,687.88501,220.957489,-4.570004,695.187073,161.588943,-6.3223,699.206787,121.279701,-8.01926,700.665588,84.134949,-9.166487,1
109,'2021/06/23 12:56:03:650',4,628.750671,378.799225,-0.000854,551.751526,365.613586,-0.004791,500.942993,316.514099,2.922849,481.560516,263.249054,2.538556,483.957916,227.794464,1.247654,544.801514,249.88623,34.095959,525.593079,202.592133,23.220905,521.995483,218.65332,10.4447,526.072449,238.074203,6.62694,580.072998,238.744354,30.947027,565.159058,181.612717,16.423536,560.00824,216.690018,-1.34921,566.910339,248.176758,-5.93835,620.093811,233.911331,24.696735,608.433044,179.058319,12.004333,600.045349,214.046661,-1.665041,604.422119,246.588577,-3.899862,665.985107,238.723282,18.634556,655.155945,194.650146,7.85362,642.900208,213.014587,-0.196503,641.579651,240.902893,-1.310365,0
110,'2021/06/23 12:56:03:657',4,638.678467,378.373566,-0.00084,554.283447,364.257751,-0.84497,501.365692,316.645447,1.868133,480.065735,260.478699,1.696745,485.697235,220.758286,0.527392,541.774658,256.593903,32.460213,519.242981,203.706879,27.529753,514.939453,214.241684,16.523203,519.717224,232.596359,11.004484,577.651428,244.73204,29.921013,560.816833,182.420212,22.064823,555.040894,207.76326,5.233431,562.295776,238.560013,-1.957519,618.482483,238.006973,24.691826,606.512695,179.50528,17.391621,597.622803,203.392441,3.356751,600.410156,233.034409,-1.79128,665.988586,239.479172,19.305204,654.279541,193.197922,12.391163,641.254089,203.975159,4.144255,637.532227,228.813202,1.041647,0
111,'2021/06/23 12:56:04:032',4,639.351563,379.553192,-0.001105,558.138489,366.333832,-1.633042,506.38269,319.659515,0.521703,483.357361,264.536316,0.117709,487.68988,221.308121,-0.677968,546.160828,256.855133,29.730997,524.118835,204.497177,25.63731,517.514709,208.980637,16.017775,519.291565,223.949173,10.810474,582.182617,245.004196,27.190672,565.51947,182.826065,19.06426,557.973083,202.602341,2.923693,562.632019,231.723618,-4.367985,622.190857,238.729263,22.044792,611.116211,179.156403,14.72038,599.734619,196.491974,1.260284,598.912598,223.792938,-4.099734,667.964233,240.933228,16.588943,657.964233,191.686035,9.300798,642.738464,196.088226,0.861417,634.844238,218.242142,-2.800687,0
112,'2021/06/23 12:56:04:037',4,638.526184,374.324127,-0.00123,556.020935,360.372894,-0.597244,505.431549,317.258911,2.926455,478.774384,268.119507,3.962226,472.879578,224.144165,4.506908,550.847534,259.114105,32.952061,530.009827,208.001694,32.278385,518.510437,195.992462,25.31493,514.951355,199.699951,21.346807,587.519287,246.904877,30.784819,569.213806,186.566269,28.496107,558.030273,185.344162,14.859935,557.223083,202.271118,7.691781,626.725098,239.567184,26.033377,614.296204,182.102982,23.757254,600.441895,180.645538,11.507796,594.980835,198.371216,5.313848,669.561523,239.127991,20.862867,658.327026,190.905624,16.723206,642.937439,182.916534,8.963337,633.008362,196.832962,4.436348,0
113,'2021/06/23 12:56:04:293',4,638.157959,381.035736,-0.003231,558.498657,370.66571,-2.564935,505.987183,321.825836,-1.8066,477.29837,264.391602,-3.624536,474.014984,219.954956,-6.916482,544.810608,252.78479,19.95965,521.710632,199.27359,9.267962,526.202087,223.626846,-1.838835,537.652588,246.545013,-5.050178,580.311218,242.818253,17.540495,562.899536,180.111679,2.813939,562.228027,220.787613,-12.643,573.224792,253.549835,-17.532267,620.347717,237.069931,12.747506,609.196838,176.189163,-0.151763,602.771606,212.939331,-12.845246,608.614441,245.302689,-16.301025,667.679626,238.885574,7.933528,658.325623,188.165009,-1.933366,645.541199,205.523544,-9.032173,642.960266,233.348145,-10.693991,0
114,'2021/06/23 12:56:04:618',4,636.811584,377.532074,-0.000213,562.447998,372.061798,-9.573929,503.866425,322.393341,-14.069005,483.340424,254.24295,-18.696917,496.657593,198.888931,-21.648441,538.626404,244.329346,3.003068,518.808167,199.078964,-17.814133,531.703613,251.188385,-26.976709,548.666382,283.022461,-23.406021,577.451233,234.462448,2.424378,562.008911,193.01387,-21.098761,572.501831,263.86554,-29.251741,587.740051,293.449738,-25.780743,619.009216,230.422668,-1.356439,606.916016,192.096542,-23.041471,611.563416,258.873077,-28.673874,624.218567,286.806396,-24.362354,664.617676,232.386688,-5.673259,650.336182,196.414093,-19.402258,643.64679,239.495193,-21.598789,649.374268,268.754089,-17.82876,0
115,'2021/06/23 12:56:04:622',4,643.0849,375.977936,0.000207,569.087036,365.364441,-8.540849,510.595337,313.098511,-10.84983,496.447845,244.236191,-13.39929,517.938293,187.207397,-13.504223,543.520508,235.306137,10.042997,531.556091,196.431915,-9.274251,544.157532,250.665771,-14.686397,558.857361,280.957031,-6.264099,585.597656,227.003632,9.720181,574.012939,202.207443,-11.995961,586.392883,273.686371,-16.213686,602.05481,296.891205,-9.314767,629.562866,226.676788,5.556345,618.820557,205.375793,-13.947109,624.795715,274.128052,-17.555099,638.558838,297.657898,-11.444355,677.140625,229.471863,0.642021,662.364868,205.48317,-11.000011,658.194702,253.5298,-12.187697,666.885925,280.462799,-7.335725,0
116,'2021/06/23 12:56:05:034',4,643.157349,376.296173,-0.000106,569.689636,368.583649,-9.742139,510.896606,317.019989,-12.277287,496.547363,248.078995,-14.870777,519.403076,192.484589,-14.494539,544.319763,236.242584,8.290754,530.147278,198.551743,-11.035428,542.641235,250.194351,-15.779232,557.7771,279.321625,-7.247016,586.325134,227.439621,8.228364,573.292542,204.683029,-14.056071,586.715271,275.293915,-18.021534,602.011108,299.30304,-10.769885,630.016052,226.729156,4.327088,618.188904,207.810486,-15.623899,625.245422,275.821259,-18.815283,638.620178,300.002747,-12.490615,676.136108,228.933945,-0.423228,661.787781,207.396698,-12.837376,658.112061,255.512985,-13.443716,666.091309,282.815369,-7.937727,0
117,'2021/06/23 12:56:05:043',4,644.197327,378.607697,-0.0002,569.588928,371.509003,-10.538387,508.272949,320.180725,-14.744642,496.218323,248.432846,-18.908024,526.844482,192.533615,-19.443871,540.493774,240.033783,7.178749,523.894226,201.319672,-11.864946,537.263184,250.509293,-15.460975,552.218079,278.713318,-5.980772,583.64917,229.832642,7.031181,567.822021,205.909637,-15.792663,583.878357,276.154358,-18.903311,599.766296,300.75708,-10.590472,628.157349,227.743561,3.030262,614.563599,207.393631,-17.222485,623.478821,274.73111,-19.851048,636.777405,299.153595,-13.192813,675.234741,228.59169,-1.920623,659.711731,206.390656,-13.950306,657.010559,254.062698,-14.159239,664.588623,281.504913,-8.620787,0
118,'2021/06/23 12:56:05:468',4,643.274658,380.122406,-0.000231,568.426941,372.516083,-10.376973,507.320007,320.954437,-14.13419,495.182495,248.327133,-17.807476,525.553223,191.054855,-17.874245,541.630798,239.776688,7.751639,525.700989,201.194687,-11.832055,539.250122,253.22963,-15.782492,554.650452,282.808502,-6.204381,584.630432,230.094666,7.660806,569.308105,205.495148,-15.148893,583.910828,276.627319,-18.260054,598.891724,301.129822,-9.993039,629.042664,228.38382,3.681584,615.551941,207.768631,-16.655754,623.375549,275.689972,-19.471958,636.276123,299.808228,-12.950736,675.688354,229.444702,-1.216235,660.367371,207.187256,-13.186914,657.101074,255.08725,-13.295088,664.414063,282.338684,-7.641226,0.01
119,'2021/06/23 12:56:05:475',4,642.723511,380.187988,-0.000204,567.516357,372.250305,-9.675364,506.44397,321.403687,-13.172945,493.846558,249.248047,-16.874481,524.143494,193.930817,-17.273083,542.171448,242.986313,8.702105,525.707886,202.067581,-10.458599,538.78479,252.066376,-15.373443,553.948547,281.200043,-7.061311,584.644287,233.07869,8.365042,569.313477,204.620911,-14.389289,583.771729,274.978699,-18.847752,599.042847,301.120636,-11.64759,628.688538,230.646591,4.317441,615.760254,205.89856,-15.87795,623.461182,273.431305,-19.688776,636.366455,299.395142,-13.900442,675.120972,231.232834,-0.558588,660.793396,205.654251,-12.273408,657.38031,252.975952,-13.002157,664.287231,281.781067,-7.956358,0.02
120,'2021/06/23 12:56:05:952',4,642.480347,379.205383,-0.000273,568.023682,368.858246,-8.755773,510.057251,317.410767,-11.887197,498.556091,248.01445,-15.710853,525.344238,195.288696,-17.005585,543.200378,241.746017,9.835894,527.321594,199.901306,-9.640253,538.108826,246.015396,-16.630894,551.229736,275.469574,-10.138794,584.55011,231.633636,8.951837,570.558167,199.892075,-14.720413,583.505981,269.066803,-22.01005,598.384583,298.105255,-16.626785,628.324585,228.832855,4.477924,616.290771,200.794464,-16.266474,622.676025,268.029541,-21.823866,635.11853,297.396027,-16.943174,675.142822,230.365814,-0.670626,661.508301,201.759171,-13.037846,656.596191,248.225479,-15.190473,662.438171,279.821869,-11.006083,0.06
121,'2021/06/23 12:56:05:954',4,637.209229,381.984497,-0.000811,558.502869,366.712708,-5.990031,503.088409,313.868317,-8.372902,489.864197,247.622879,-12.536942,520.464478,200.181961,-15.988134,546.451477,239.871231,13.472435,526.425476,188.631241,-1.802709,530.465881,229.330536,-10.565079,541.179382,261.024658,-8.690059,584.048645,232.426315,10.866022,565.472351,178.92424,-7.712824,566.605042,236.369186,-19.450899,577.908142,268.564758,-20.221617,624.479126,231.020935,5.191629,608.902222,180.071518,-12.099613,605.073669,235.010132,-22.025305,613.758179,269.038208,-22.59156,669.149719,236.590775,-0.891414,654.227295,191.801712,-12.212362,640.865295,224.100418,-17.131954,640.522217,257.360413,-16.863842,0.06
122,'2021/06/23 12:56:06:274',4,639.056702,381.265869,-0.000824,558.511658,366.774017,-3.106482,507.893829,316.602295,-2.88869,487.853363,254.766144,-5.06858,502.303436,207.364807,-7.988834,551.291199,250.453598,19.905531,529.877563,196.227783,10.730763,531.152283,215.216324,0.688798,538.837097,236.587631,-3.132346,586.869202,242.043564,17.368359,570.757446,179.519257,3.668365,568.713867,216.755661,-11.751616,577.34845,249.718018,-17.622612,625.476318,238.419052,12.507628,615.166016,177.647446,-0.061723,607.900146,213.496567,-13.040329,611.234863,247.425613,-17.352753,669.925598,242.096252,7.531602,661.554871,191.020523,-2.821096,647.865601,208.896286,-10.978348,642.305786,239.055283,-14.020564,0.06
123,'2021/06/23 12:56:06:276',4,639.676636,377.952423,-0.001147,557.758362,362.652618,-1.764966,507.923798,315.896515,0.731871,485.000946,260.29776,0.716838,489.229065,216.164017,-0.061573,551.478027,256.562164,28.933603,528.918579,202.607117,24.762299,523.294861,212.163834,15.67647,526.139099,230.146164,11.42094,587.364807,246.714813,26.952808,570.816345,183.81337,19.407825,563.316895,205.717407,4.018593,568.11322,234.214676,-2.632966,626.548096,241.040878,22.460587,616.338562,181.23056,15.711896,604.595703,199.379669,2.554894,603.90155,226.31868,-2.694768,671.077576,242.014084,17.660873,662.81073,192.333862,11.398628,647.125427,196.259903,3.526167,638.90094,218.214722,0.134673,0.06
124,'2021/06/23 12:56:06:692',4,638.515747,378.227509,-0.001192,557.851074,363.391174,-1.645684,508.648987,316.472076,0.97861,484.885803,261.962769,1.024667,486.531677,219.302597,0.148496,552.80542,254.927155,28.98587,530.313354,201.402725,23.765137,524.571167,211.73291,13.961243,527.43396,230.495483,9.63625,588.552917,245.112488,26.906368,572.192993,182.285248,18.409557,563.867554,204.975662,2.464889,567.999634,233.977036,-4.242556,627.339539,239.954056,22.264896,617.094482,179.937988,14.663254,604.018127,198.722321,1.118887,602.518738,226.13475,-4.113769,671.379211,241.679077,17.366669,663.239319,191.817932,10.485871,646.555359,195.554489,2.371158,637.509033,217.315567,-1.036701,0.08
125,'2021/06/23 12:56:06:701',4,634.057007,375.09967,-0.001442,557.959229,357.588013,-3.128736,510.222656,310.847321,-1.029915,484.651001,260.266632,-0.944035,482.09375,215.153992,-1.631551,561.121521,240.245758,26.758261,544.289978,189.269577,22.31711,531.849976,182.143661,12.31631,525.848022,192.927368,7.436887,599.801697,231.614441,24.679262,588.147034,169.847397,18.803061,572.952698,169.779495,2.482048,566.07019,190.229233,-6.262056,637.984558,230.121078,19.952011,633.764893,170.368652,15.116101,614.863159,166.927658,1.058415,602.486084,185.555557,-6.473179,678.072449,236.559616,14.561476,673.447937,187.177353,9.339673,655.511963,174.641098,0.544832,639.00708,184.811798,-5.198054,0.08
126,'2021/06/23 12:56:07:538',4,632.079895,366.331207,-0.001411,560.755249,357.134949,-6.223275,510.024231,311.110321,-7.377861,480.716797,261.369202,-9.869909,472.66037,215.038361,-13.116141,559.151184,229.044861,18.016615,544.662598,180.998444,11.904729,531.124023,167.881516,0.201678,519.823181,173.850555,-7.309609,601.368408,220.790085,16.37702,595.409912,163.796478,9.992261,578.001099,154.197128,-6.073991,562.699463,167.388397,-16.836576,641.543579,222.424683,12.122898,643.718079,167.857803,7.283213,625.211365,156.762375,-7.101174,606.095032,169.506653,-16.863209,682.53241,233.389725,6.934225,681.927307,189.176407,1.576398,665.933655,172.365082,-7.907161,644.696289,176.607635,-15.634824,0.17
127,'2021/06/23 12:56:07:543',4,647.492981,354.311279,-0.000888,569.590027,363.023712,-3.531685,515.07135,325.15033,-1.341662,485.341248,276.888855,-0.247733,468.857086,235.298386,0.754131,557.461487,237.513779,21.332003,537.494995,183.276062,26.687408,523.211182,153.539215,29.729128,511.320862,136.48967,31.5163,601.67041,220.790512,21.335564,587.73999,163.11113,28.385962,570.265564,130.86998,28.85994,554.093201,115.760109,28.820328,643.572205,217.170776,18.834732,637.605713,162.454559,22.690609,622.141541,134.95752,19.996634,605.951172,123.948624,17.91251,685.88916,223.786118,15.416763,685.443298,177.369125,16.433224,676.593628,152.923538,14.743255,664.101013,139.94725,13.736081,0.17
128,'2021/06/23 12:56:08:105',4,639.032776,368.933533,-0.00067,566.574402,373.234985,-3.790983,510.874054,324.650757,-3.785186,478.88147,273.712402,-5.611025,461.095947,239.035233,-8.250565,558.661865,229.1035,14.061853,538.2099,173.223114,16.326015,523.099304,137.466003,16.435015,509.28653,108.74321,15.985416,605.64447,213.860687,12.201603,590.074341,151.993027,16.758497,573.364868,107.489792,15.817605,556.801575,75.717995,14.540223,651.061218,212.671646,8.021299,641.615234,151.669785,11.29324,626.165527,108.038551,10.452744,608.907898,76.941872,9.153473,698.575989,224.211578,2.528662,698.659424,173.822372,3.956598,693.68634,136.870026,3.644706,683.461182,103.500061,3.438381,0.35
129,'2021/06/23 12:56:08:107',4,644.543579,385.786835,-0.000701,563.303101,375.781677,-6.214193,504.818542,323.870636,-7.248855,469.104065,269.219421,-9.43434,441.544189,225.40712,-12.111853,553.395935,220.429794,10.54719,537.925232,155.502945,12.85799,529.151489,110.891136,12.565185,521.37146,75.183388,11.367178,604.549316,205.758881,9.674142,594.187378,135.750519,13.735876,584.346741,86.242615,11.876789,574.275208,50.649471,10.004538,652.366089,205.286255,6.472759,649.741943,139.09169,8.74158,641.750732,91.902725,6.981978,631.308777,57.28455,5.286561,700.043396,217.157318,1.806806,705.658936,162.654495,1.691234,706.085144,122.992928,0.329558,703.4151,86.911629,-0.571894,0.35
130,'2021/06/23 12:56:08:944',4,652.354736,393.516144,-0.001048,574.051697,376.660034,-6.359072,513.484314,321.613617,-7.889513,473.309692,263.614563,-10.235314,440.586365,220.095047,-12.863779,553.588318,218.077133,6.977376,537.965271,151.160568,8.502553,529.533875,105.612793,7.990105,522.0495,67.545418,6.570494,602.58197,201.97287,6.356011,588.538757,129.410629,9.276516,577.96582,78.567543,7.5947,568.314636,40.598713,5.608091,649.642395,201.188034,3.701685,642.798767,132.010147,4.637765,634.56842,84.247551,2.711688,625.030334,48.837864,0.828618,697.559998,213.288696,-0.276684,700.38501,156.512909,-1.190164,700.158875,116.477707,-2.768097,697.55249,80.417549,-3.913743,0.86
131,'2021/06/23 12:56:08:947',4,650.653381,394.539124,-0.001023,571.299438,378.788208,-5.663775,510.717773,324.592255,-7.307769,470.236908,267.660187,-9.765145,436.846893,224.787033,-12.513383,550.509583,219.274384,5.847264,535.12262,151.352081,6.892377,527.149963,104.714493,6.356643,520.387207,65.526909,5.027803,599.486267,203.193359,4.951795,585.313354,129.134796,7.027938,575.58374,76.895119,5.25312,566.928894,37.900211,3.295079,646.861755,202.617004,2.226948,639.671814,132.173157,2.422375,632.208862,82.977745,0.395606,623.798279,46.734734,-1.420314,694.958984,215.111389,-1.652496,698.145447,157.557434,-3.016276,698.697998,116.2743,-4.746047,696.978394,79.424164,-5.989914,0.86
132,'2021/06/23 12:56:09:476',4,647.802429,393.274841,-0.00065,570.956238,377.461029,-7.539601,509.863434,323.362518,-10.031414,467.265717,269.584656,-13.200212,432.506897,229.074219,-16.683369,552.856567,207.596909,4.849318,535.303345,141.091812,5.817162,525.984497,94.084518,5.018207,518.090027,55.721581,3.359204,603.018616,192.210068,4.233034,593.47052,117.197334,6.538191,586.695496,63.895824,4.69362,580.121155,25.570011,2.916734,650.683228,194.610764,1.419671,652.619446,124.251442,1.928115,651.257813,71.76001,0.127719,647.415894,32.583889,-1.3511,698.380066,212.481506,-2.844071,710.250061,156.969437,-4.427008,717.790039,114.758278,-6.11117,722.666016,75.344917,-7.079823,0.98
133,'2021/06/23 12:56:09:478',4,649.168335,400.094879,-0.000628,566.954346,376.032257,-3.999898,507.898193,323.927673,-5.196511,466.007446,272.329041,-7.231431,431.323669,233.693604,-9.419914,554.349976,214.830536,4.171167,533.763367,140.754959,5.005719,521.973877,91.406166,4.615798,512.211853,51.848026,3.331364,603.294678,198.301773,2.516855,588.89917,113.026367,4.095547,579.614746,56.089062,2.594249,571.600586,13.946347,0.991354,650.700745,198.730545,-0.587419,646.492249,120.581093,-0.678557,643.147522,65.735954,-2.119084,638.860779,24.632681,-3.361349,697.580811,213.960327,-4.640721,710.177917,153.546524,-6.078097,718.714844,110.471344,-7.320307,724.633179,70.690437,-8.060808,0.98
